OTU;abundance;amplicon;length;chimera;spread;identity;taxonomy;L072;L177;L187;L028;L052;L062;L067;L116;L156;L109;L154;L166;L008;L018;L034;L046;L106;L120;L016;L039;L075;L081;L165;L176;L188;L199;L053;L060;L076;L105;L157;L203;L013;L015;L027;L164;L167;L043;L108;L121;L178;L194;L196;L010;L088;L098;L118;L185;L007;L063;L136;L056;L182;L197;L069;L143;L091;L100;L110;L004;L163;L202
8915;43;8486dd65300517ae083fdf3fb01513df5f3d2e26;376;N;2;96.5;KC670909.1.1809 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae|Hyphodontia|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00350584307178631;0;0;0;0;0;0;0;0;0;0;0;0
9036;42;f447c6dc3906f8719292378b50140f443d5418f1;377;N;11;95;GU568161.1.1540 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00233722871452421;0;0;0;0;0;0;0;0;0;0;0;0
9130;42;0986a8c7119744a1d2f288891b64084caaf9a204;378;N;8;93.7;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00661625708884688;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9218;41;3fca0b27f87312e4cc30fa1abc8e7342e0111a34;377;N;7;97.3;JJNP01002073.1.1784 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Omphalotaceae|Gymnopus|Gymnopus_luxurians_FD-317_M1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00129754831660179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9262;41;18875822ffa6f495bc08ac25d553b0fc86df4a37;381;N;8;94.8;GQ150812.1.1756 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|uncultured_Psilocybe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00131365766081359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9267;41;1645f5b6e493ea22dff937abc89d2521020d62aa;378;N;9;95.2;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00656077348066298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8882;40;fb19859e92bb299f49820e1720ce6c8b923f5862;378;N;10;95.8;FJ009600.1.2037 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|Rhizophagus|Rhizophagus_intraradices;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00124383266304573
9358;40;6573fc84ee06cf76305b58eefe8174f020948551;378;N;1;92.3;AY662664.1.1773 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Fomitiporia|Fomitiporia_mediterranea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00185013876040703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9420;39;1464445df09068efeb63f96e9be4ad3281b5162c;376;N;7;97.9;AB075544.1.1782 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Tremellomycetes|Filobasidiales|Piskurozymaceae|Piskurozyma|Piskurozyma_capsuligena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00189035916824197;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9514;39;529a66a1e5db0b4b11ac0e745f2cd80aed2843f3;377;N;4;95.8;KF993708.1.1762 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Ascomycota|Taphrinomycotina|Archaeorhizomycetes|Archaeorhizomycetales|Archaeorhizomycetaceae|Archaeorhizomyces|Archaeorhizomyces_borealis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0015719151165837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9530;39;3db262dc10042978ad2250d8b1002d09886d2504;375;N;2;93.9;DQ831026.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Pseudohydnum_gelatinosum;0.00109179715558109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9570;39;1a697f9a66450cdb91be0ccad8d60c50fe2a2d50;378;N;2;96.6;DQ113912.1.1792 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Marasmius|Marasmius_rotula;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00111944939674116
9612;39;0257c4c0e715ba9a05f796489cf3740ff5dcf735;377;N;3;96.3;AY293125.1.1779 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius_bolaris;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00234833659491194;0;0;0;0
9625;38;fdfb7176397e996defe9bf6b214e5956d3f18d7d;376;N;2;97.3;DQ244008.1.1786 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Neocallimastigomycota|Incertae_Sedis|Neocallimastigomycetes|Neocallimastigales|Neocallimastigaceae|uncultured|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0012568386810587;0;0
9654;38;8ba865fdb9431372718ecc28bcde4b3024101f73;377;N;2;93.1;KC670759.1.1770 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae|Hyphodontia|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00300500834724541;0;0;0;0;0;0;0;0;0;0;0;0
9750;38;04d0807f2b7dfe0ec74d6698d471cd1e479ee42f;377;N;4;96.8;JN368231.1.1777 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Marasmiaceae|Neocampanella|Neocampanella_blastanos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00111944939674116
9771;37;e3574de10384ff1f66899b5b16805b361734c711;381;N;1;95.3;MF476083.1.1565 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Atractiellomycetes|Atractiellales|Atractiella|Atractiella_rhizophila;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00125245413309864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10007;36;47b5ec917c7739cd771555d3638eb6509b3ab2ed;377;N;3;95.5;AF334916.1.1779 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Henningsomyces|Henningsomyces_candidus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00221787345075016;0;0;0;0
10034;36;2d6349c8df8b023530cc312cb285fdaa1abf554f;380;N;2;90.5;AF334910.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Dendrocorticium|Dendrocorticium_roseocarneum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00115633672525439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10051;36;1fcae9698716ba6001723f9159fb345c1ada8269;377;N;14;94.4;KJ952238.1.1448 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Mucoromycota|Glomeromycotina|Glomeromycetes|Glomerales|Glomeraceae|uncultured|Glomeromycotina_sp._AI98b-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00312283136710618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10240;35;11c63c5ce407e4c2392abf4b81688ddded542cb7;377;N;7;97.3;JN368228.1.1663 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Dendrothele_nivosa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0012978922230298;0;0;0;0;0
10285;35;00d9415226947444d3f77c64d7efa1a83d257f9a;377;N;9;94.2;DQ851580.1.1724 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Pleurotopsis|Pleurotopsis_longinqua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00174621653084983;0;0;0;0;0;0;0;0;0;0;0;0;0
24;34;fe722ddb5ef5f29cfdf85b3fec81dbc954c0d778;377;N;42;96.3;M59759.1.1718 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Chytridiomycota|Incertae_Sedis|Chytridiomycetes|Spizellomycetales|Spizellomycetaceae|Spizellomyces|Spizellomyces_acuminatus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00104094378903539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10583;33;2bc7d4e921cdb51a17ba4a44cb2761af8bfdd4ec;378;N;3;96.3;KC670533.1.1813 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00120237157427754
10633;33;0e70259ff441b28d5e0ce0aaec5008e321b2fb5d;380;N;1;92.1;AF026629.1.1777 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Ganoderma|Ganoderma_australe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00144502342689495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10752;32;78ee4522f619d87e5a4578c6edc175d92ea21348;376;N;8;94.7;LT603005.1.2285 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Hyphoderma_orphanellum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00130463144161774;0;0;0;0
11113;31;0bd37830dc7ed01735b24ae6bb44e0b6a3ff6ffd;377;N;8;96.6;MPVS01000265.37371.39165 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Fomitopsis|Fomitopsis_pinicola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00129754831660179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11119;31;0a815aac45ba16a9ac76c604d0fbe60b4060d8f0;377;N;4;96.8;GU568151.1.1558 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00163900839991805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11216;30;8f86b6a47fee13c0fa4e4b2c463318edd9e8496c;378;N;5;94.7;DQ457697.1.2144 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Mycena|Mycena_plumbea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00375081539465101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11385;30;0dc295f58dfb943ad181ba03b6664ffdb965b340;378;N;3;90.5;AF334910.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Dendrocorticium|Dendrocorticium_roseocarneum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00129509713228492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11397;30;09236adf5968d7c1ebb8160fa6ef8269de344cd2;376;N;3;96;AF334916.1.1779 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Henningsomyces|Henningsomyces_candidus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00176125244618395;0;0;0;0
11444;29;c75da94cac3a073c3f6647be4175878530f26a6f;414;N;8;78.1;LC109087.1.1796 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Chytridiomycota|Incertae_Sedis|Monoblepharidomycetes|Monoblepharidales|uncultured_eukaryote;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00307183364839319;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11528;29;3ba91482e222daff758e3dbb56151fc95fabc165;378;N;3;95;DQ834916.1.1771 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Resinicium_saccharicola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00132697694991891;0;0;0
11673;29;00c8f5ace4c9ab5b053485735ca004374669d64a;376;N;5;95;LT602997.1.1702 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Hyphoderma_sp._CBS116137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0015707163832548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11738;28;7984ef4641384dbf9b43444e64eff8b244f79cec;378;N;3;96.3;KC671421.1.1807 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Exidiaceae|uncultured_fungus;0;0;0;0;0;0;0;0;0;0.00128243069941797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11751;28;6d4366cf50fe51c66ab98836697d6635d56ef24c;378;N;5;96.8;DQ457697.1.2144 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Mycena|Mycena_plumbea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00131376021020163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11828;28;22765b90f147a624672bffc07e615436b2df3735;377;N;5;96.3;U59062.1.1775 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Bondarzewiaceae|Bondarzewia|Bondarzewia_berkeleyi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00125664020106243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12313;26;a08d77a8d6302c6f0e2c548d55a800b8d3963375;376;N;1;96.5;KC670909.1.1809 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae|Hyphodontia|uncultured_fungus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00217028380634391;0;0;0;0;0;0;0;0;0;0;0;0
12770;25;144c1b7dc313f0633669329a0f76d81e45d7ce91;376;N;1;94.2;DQ831026.1.1793 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Pseudohydnum_gelatinosum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00869565217391304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12790;25;0f3a4e670479a94f5e476c343609f1903dba7d3d;378;N;4;95.5;EF023231.1.1790 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Boletaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00116096428327529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12802;25;0cd57c1d189651a50403931cc69eb60810555362;377;N;2;96;AF334916.1.1779 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Henningsomyces|Henningsomyces_candidus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00137088021934084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12866;25;025f813f217e29a6440e31d2d0df7d719de155d7;376;N;3;96.8;JJNP01002073.1.1784 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Omphalotaceae|Gymnopus|Gymnopus_luxurians_FD-317_M1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00142156514322269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12874;25;0186ca67cfa839d0749aceca305e296e8b3c7e61;380;N;1;91.3;AY707090.1.1777 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricales|Tricholomataceae|Phyllotopsis_sp._MB35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0017073004165813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13152;24;16836e18dc3a93d5a737fcbfcd75871654c045c5;379;N;11;98.2;AY123322.1.1381 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Pucciniomycetes|Septobasidiales|Septobasidiaceae|Septobasidium|Septobasidium_burtii;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00104347826086957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13242;24;03499f343dd8942e578756106ea406d71ac0ba27;377;N;2;95.8;AF026603.1.1769 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Stereaceae|Aleurobotrys|Aleurobotrys_botryosus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0015707163832548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13252;24;0173b1fd6c676cf910eaf2abbe15607932e28f82;377;N;2;95.5;EF023746.1.2007 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|uncultured|uncultured_Auriculariaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00122925629993854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
953;23;818a0d445d5c64106f478fa132e912400b3d1903;349;N;10;98.3;AF113417.1.1694 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Zoopagomycota|Entomophthoromycotina|Entomophthoromycetes|Entomophthorales|Ancylistaceae|Conidiobolus|Conidiobolus_coronatus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00165406427221172;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13468;23;329108a0442b2134e25074c9b13f27b47df19ced;377;N;2;96.8;DQ915457.1.1715 Eukaryota|Amorphea|Obazoa|Opisthokonta|Nucletmycea|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Incertae_Sedis|Marchandiomyces|Marchandiomyces_corallinus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00129754831660179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
